56120|Diese Unterklasse umfasst die Zubereitung und das Servieren von Speisen zum sofortigen Verzehr aus fahrbaren oder tragbaren Wagen und Ständen.
56120|Diese Unterklasse umfasst die Tätigkeiten mobiler Anbieter von Speisen, einschließlich:
56120|Imbisswagen (Food Trucks)
56120|Essensverkäufer
56120|Eisverkaufswagen
56120|Essenszubereitung in Marktständen
56120|Snack-Verkäufer
56120|Verkäufer von gefrorenem Joghurt
56120|Pfannkuchenverkäufer/Palatschinkenverkäufer
56210|Event-Caterer
56210|Diese Unterklasse umfasst Bewirtungsleistungen auf Grundlage vertraglicher Vereinbarungen, für einen bestimmten Anlass an dem vom Kunden vorgegebenen Ort.
56220|Sonstige Caterer und Erbringung sonstiger Verpflegungsdienstleistungen
56220|Diese Unterklasse umfasst das Groß-Catering, d. h. die Zubereitung und Lieferung von Speisen auf Grundlage vertraglicher Vereinbarungen mit dem Kunden, für einen bestimmten Zeitraum. Eingeschlossen sind auch Verpflegungsleistungen auf Lizenzbasis, z. B. in Sport- und ähnlichen Einrichtungen. Die Speisen können direkt in den Geschäftsräumen oder am Betriebsgelände des Kunden oder in einer Produktionszentrale zubereitet werden.
56220|Tätigkeiten von Verpflegungsdienstleistern, z. B. für Verkehrsunternehmen
56220|Betrieb von Kantinen oder Cafeterias, z. B. in Fabriken, Büros, Krankenhäuser oder Schulen, auf Lizenzbasis
56300|Ausschank von Getränken
56300|Diese Unterklasse umfasst in erster Linie den Ausschank von Getränken zum unmittelbaren Verzehr an Ort und Stelle. Die Tätigkeiten können z. B. Live-Musik und Tanzveranstaltungen umfassen.
56300|Bars
56300|Cocktail-Lounges
56300|Kneipen
56300|Teestuben
56300|Fruchtsaftbars
56300|mobile Getränkeverkäufer
56300|Betrieb von Bars an Bord von Verkehrsmitteln, z. B. Zügen oder Schiffen, wenn sie von separaten Einheiten ausgeübt werden
56400|Vermittlungstätigkeiten für gastronomische Dienstleistungen
56400|Diese Unterklasse umfasst die Vermittlung von Essens- und Getränkedienstleistungen, indem Kunden und Dienstleistungsanbieter zusammengebtacht werden gegen Gebühr oder auf Provisionsbasis, wobei der Vermittler die vermittelten gastronomischen Dienstleistungen nicht selbst erbringt. Diese Vermittlungstätigkeiten können auf digitalen Plattformen oder über nicht digitale Kanäle (Persönlich, Telefon, per Post usw.) erfolgen. Der Vermittler erhält die Gebühr oder Provision entweder vom Kunden oder vom Anbieter der Essens- und Getränkedienstleistungen. Einnahmen aus der Vermittlungstätigkeit können auch andere Einkommensquellen umfassen, z. B. Einnahmen aus dem Verkauf von Werbeflächen.
56400|Reservierungsdienstleistungen für Restaurants
