53200|Lebensmittellieferdienste
53200|Paketdienst, privat
53200|Paketshop
53200|Privater Kurierdienst
53200|Privater Paketdienst
53200|Privatkurier
53200|Privatkurierin
53200|Stadtkurierdienst, privat
53200|Zustelldienst, privat
53300|Vermittlungstätigkeiten, Post-, Kurier- und Expressdienste
55101|Chalet, als Teil eines Hotels
55101|Dependance, als Teil eines Hotels
55101|Hotel
55101|Hotel garni
55101|Hotelpension, als Hotel geführt
55101|Kurhotel
55101|Motel
55102|Bed and breakfast Einheiten, mit täglichem Bettenmachen und Reinigen der Zimmer
55102|Fremdenheim, als Teil einer Pension
55102|Frühstückspension
55102|Gasthaus, Schwerpunkt Beherbergung
55102|Gasthof, Schwerpunkt Beherbergung
55102|Gastwirtschaft, Schwerpunkt Beherbergung
55102|Gästehaus
55102|Hotelpension, als Pension geführt
55102|Kurpension ohne Kurzwang
55102|Pension
55102|Rasthaus, Schwerpunkt Beherbergung
55102|Wirtshaus, Schwerpunkt Beherbergung
55201|Berghütte, Schwerpunkt Beherbergung
55201|Hüttenwirtschaft, Schwerpunkt Beherbergung
55201|Jugendherberge
55201|Schutzhaus, Schwerpunkt Beherbergung
55201|Schutzhütte, Schwerpunkt Beherbergung
55202|Appartements
55202|Bed and breakfast Einheiten, ohne täglichem Bettenmachen und Reinigen der Zimmer
55202|Bungalowvermietung
55202|Erholungsheim (nicht: Fürsorgeheim)
55202|Ferienhaus
55202|Ferienheim
55202|Ferienwohnung
55202|Ferienzentrum
55202|Gästebungalow
55202|Gästewohnung
55202|Hotels mit Selbstbedienung, ohne täglichem Bettenmachen und Reinigen der Zimmer
55202|Kinderferienlager
55202|Privatzimmervermietung
55202|Self-service Hotels, ohne täglichem Bettenmachen und Reinigen der Zimmer
55300|Biwakeinrichtung für das Aufstellen von Zelten
55300|Biwakeinrichtung für das Ausbreiten von Schlafsäcken
55300|Campingplatz
55300|Caravanpark
55300|Zeltplatz
55400|Privatzimmervermittlung
55400|Reservierung für Hotels
55400|Vermittlung von Timesharing-Wohnungen
55400|Vermittlung von Unterkünften
55900|Arbeiterwohnheim
55900|Eisenbahnschlafwagen
55900|Feriencamp
55900|Internat (nicht: mit Schule verbunden)
55900|Jugendsportheim
55900|Konvikt (nicht: mit Schule verbunden)
55900|Schlafwagen, Betrieb
55900|Schülerheim (nicht: mit Schule verbunden)
55900|Studentenheim (nicht: mit Schule verbunden)
55900|Touristenheim
55900|Unterkunftshaus (nicht: karitativ)
55900|Wohnheim für Schüler und Studenten (nicht: mit Schule verbunden)
55900|Übernachtungsheim
56111|Bahnhofgaststätte
56111|Berghütte (nicht: Schwerpunkt Beherbergung)
56111|Bistro, Restaurant
56111|Bräustüberl
56111|Cafe-Restaurant
56111|China Restaurant
56111|Fast Food Restaurant
56111|Gasthaus (nicht: Schwerpunkt Beherbergung)
56111|Gasthof (nicht: Schwerpunkt Beherbergung)
56111|Gastwirtschaft (nicht: Schwerpunkt Beherbergung)
56111|Griechisches Restaurant
56111|Grillrestaurant
56111|Hüttenwirtschaft (nicht: Schwerpunkt Beherbergung)
56111|Indisches Restaurant
56111|Italienisches Restaurant
56111|Kaffeerestaurant
56111|Pizzeria
56111|Rasthaus (nicht: Schwerpunkt Beherbergung)
56111|Restaurant
56111|Restaurant-Cafe
56111|Schnellgaststätte
56111|Schutzhaus (nicht: Schwerpunkt Beherbergung)
56111|Schutzhütte (nicht: Schwerpunkt Beherbergung)
56111|Selbstbedienungsrestaurant
56111|Speisehaus
56111|Speisewagen, Betrieb
56111|Speisewirtschaft
56111|Sushi-Bar
56111|Thailändisches Restaurant
56111|Türkisches Restaurant
56111|Vegetarisches Restaurant
56111|Vermittlungstätigkeiten, Gastronomie
